tile,tp,fp,fn,tn,iou,precision,recall,f1
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
